COUNTRY,FECHA,CONTAGIADOS,FALLECIDOS,RECUPERADOS,HOSPITALIZADOS,UCIs
BRAZIL,23/06/2020,39436,1374,0,0,0
BRAZIL,24/06/2020,42725,1185,0,0,0
BRAZIL,25/06/2020,39483,1141,0,0,0
BRAZIL,26/06/2020,46860,990,0,0,0
BRAZIL,27/06/2020,38693,1109,0,0,0
BRAZIL,28/06/2020,30476,552,0,0,0
BRAZIL,29/06/2020,24052,692,0,0,0
BRAZIL,30/06/2020,33846,1280,0,0,0
BRAZIL,01/07/2020,46712,1038,0,0,0
BRAZIL,02/07/2020,48105,1252,0,0,0
BRAZIL,03/07/2020,42223,1290,0,0,0
BRAZIL,04/07/2020,37923,1091,0,0,0
BRAZIL,05/07/2020,26051,602,0,0,0
BRAZIL,06/07/2020,20229,620,0,0,0
BRAZIL,07/07/2020,45305,1254,0,0,0
BRAZIL,08/07/2020,44571,1223,0,0,0
BRAZIL,09/07/2020,42619,1220,0,0,0
BRAZIL,10/07/2020,45048,1214,0,0,0
BRAZIL,11/07/2020,39023,1071,0,0,0
BRAZIL,12/07/2020,24831,631,0,0,0
BRAZIL,13/07/2020,20286,733,0,0,0
BRAZIL,14/07/2020,41857,1300,0,0,0
BRAZIL,15/07/2020,39924,1233,0,0,0
BRAZIL,16/07/2020,45403,1322,0,0,0
BRAZIL,17/07/2020,34177,1163,0,0,0
BRAZIL,18/07/2020,28532,921,0,0,0
BRAZIL,19/07/2020,23529,716,0,0,0
BRAZIL,20/07/2020,20257,632,0,0,0
BRAZIL,21/07/2020,41008,1367,0,0,0
BRAZIL,22/07/2020,67860,1284,0,0,0
BRAZIL,23/07/2020,59961,1311,0,0,0
BRAZIL,24/07/2020,55891,1156,0,0,0
BRAZIL,25/07/2020,51147,1211,0,0,0
BRAZIL,26/07/2020,24578,555,0,0,0
BRAZIL,27/07/2020,23284,614,0,0,0
BRAZIL,28/07/2020,40816,921,0,0,0
BRAZIL,29/07/2020,69074,1595,0,0,0
BRAZIL,30/07/2020,57837,1129,0,0,0
BRAZIL,31/07/2020,52383,1212,0,0,0
BRAZIL,01/08/2020,45392,1088,0,0,0
BRAZIL,02/08/2020,25800,541,0,0,0
BRAZIL,03/08/2020,16641,561,0,0,0
BRAZIL,04/08/2020,51603,1154,0,0,0
BRAZIL,05/08/2020,55676,1421,0,0,0
BRAZIL,06/08/2020,54615,1253,0,0,0
BRAZIL,07/08/2020,50230,1079,0,0,0
BRAZIL,08/08/2020,49970,905,0,0,0
BRAZIL,09/08/2020,23010,572,0,0,0
BRAZIL,10/08/2020,22048,703,0,0,0
BRAZIL,11/08/2020,52160,1274,0,0,0
BRAZIL,12/08/2020,55155,1175,0,0,0
BRAZIL,13/08/2020,60091,1262,0,0,0
BRAZIL,14/08/2020,50644,1060,0,0,0
BRAZIL,15/08/2020,41576,709,0,0,0
BRAZIL,16/08/2020,23101,620,0,0,0
BRAZIL,17/08/2020,19373,684,0,0,0
BRAZIL,18/08/2020,47784,1352,0,0,0
BRAZIL,19/08/2020,49298,1212,0,0,0
BRAZIL,20/08/2020,45323,1204,0,0,0
BRAZIL,21/08/2020,30355,1054,0,0,0
BRAZIL,22/08/2020,50032,892,0,0,0
BRAZIL,23/08/2020,23421,494,0,0,0
BRAZIL,24/08/2020,17078,565,0,0,0
BRAZIL,25/08/2020,47134,1271,0,0,0
BRAZIL,26/08/2020,47161,1085,0,0,0
BRAZIL,27/08/2020,44235,984,0,0,0
BRAZIL,28/08/2020,43412,855,0,0,0
BRAZIL,29/08/2020,41350,958,0,0,0
BRAZIL,30/08/2020,16158,366,0,0,0
BRAZIL,31/08/2020,45961,553,0,0,0
PARAGUAY,07/03/2020,1,0,0,0,0
PARAGUAY,08/03/2020,0,0,0,0,0
PARAGUAY,09/03/2020,0,0,0,0,0
PARAGUAY,10/03/2020,4,0,0,0,0
PARAGUAY,11/03/2020,0,0,0,0,0
PARAGUAY,12/03/2020,1,0,0,0,0
PARAGUAY,13/03/2020,1,0,0,0,0
PARAGUAY,14/03/2020,0,0,0,0,0
PARAGUAY,15/03/2020,1,0,0,0,0
PARAGUAY,16/03/2020,1,0,0,0,0
PARAGUAY,17/03/2020,2,0,0,0,0
PARAGUAY,18/03/2020,0,0,0,0,0
PARAGUAY,19/03/2020,2,0,0,0,0
PARAGUAY,20/03/2020,5,1,0,0,0
PARAGUAY,21/03/2020,4,0,0,2,0
PARAGUAY,22/03/2020,0,0,0,0,0
PARAGUAY,23/03/2020,5,1,0,0,0
PARAGUAY,24/03/2020,10,1,0,0,0
PARAGUAY,25/03/2020,4,0,0,2,0
PARAGUAY,26/03/2020,11,0,1,0,0
PARAGUAY,27/03/2020,4,0,0,0,0
PARAGUAY,28/03/2020,3,0,0,0,0
PARAGUAY,29/03/2020,5,0,0,0,0
PARAGUAY,30/03/2020,1,0,0,0,0
PARAGUAY,31/03/2020,4,0,0,0,0
PARAGUAY,01/04/2020,8,0,1,1,0
PARAGUAY,02/04/2020,15,0,1,0,0
PARAGUAY,03/04/2020,4,0,9,0,0
PARAGUAY,04/04/2020,8,0,0,3,2
PARAGUAY,05/04/2020,9,2,0,0,0
PARAGUAY,06/04/2020,2,0,3,0,1
PARAGUAY,07/04/2020,4,0,15,0,1
PARAGUAY,08/04/2020,5,0,18,0,0
PARAGUAY,09/04/2020,5,1,18,0,0
PARAGUAY,10/04/2020,4,0,18,0,0
PARAGUAY,11/04/2020,1,0,4,0,0
PARAGUAY,12/04/2020,13,0,0,0,0
PARAGUAY,13/04/2020,12,1,0,0,0
PARAGUAY,14/04/2020,2,1,1,1,0
PARAGUAY,15/04/2020,13,0,7,0,0
PARAGUAY,16/04/2020,25,0,0,2,0
PARAGUAY,17/04/2020,3,0,5,1,0
PARAGUAY,18/04/2020,4,0,6,1,0
PARAGUAY,19/04/2020,2,0,5,3,0
PARAGUAY,20/04/2020,0,0,7,0,0
PARAGUAY,21/04/2020,5,1,9,0,0
PARAGUAY,22/04/2020,0,0,5,0,0
PARAGUAY,23/04/2020,7,0,3,0,0
PARAGUAY,24/04/2020,3,0,8,0,0
PARAGUAY,25/04/2020,5,0,7,1,0
PARAGUAY,26/04/2020,0,0,8,0,0
PARAGUAY,27/04/2020,2,0,2,0,0
PARAGUAY,28/04/2020,9,0,7,0,0
PARAGUAY,29/04/2020,10,0,9,1,0
PARAGUAY,30/04/2020,17,1,2,2,0
PARAGUAY,01/05/2020,67,0,2,0,0
PARAGUAY,02/05/2020,37,0,2,0,0
PARAGUAY,03/05/2020,27,0,7,3,0
PARAGUAY,04/05/2020,19,0,4,0,0
PARAGUAY,05/05/2020,16,0,5,0,0
PARAGUAY,06/05/2020,9,0,7,2,0
PARAGUAY,07/05/2020,22,0,6,0,0
PARAGUAY,08/05/2020,101,0,4,0,0
PARAGUAY,09/05/2020,126,0,3,3,0
PARAGUAY,10/05/2020,24,0,10,0,0
PARAGUAY,11/05/2020,11,0,5,1,0
PARAGUAY,12/05/2020,13,0,3,0,0
PARAGUAY,13/05/2020,3,1,9,0,0
PARAGUAY,14/05/2020,14,0,2,0,0
PARAGUAY,15/05/2020,5,0,9,0,0
PARAGUAY,16/05/2020,19,0,5,0,0
PARAGUAY,17/05/2020,8,0,4,0,0
PARAGUAY,18/05/2020,2,0,17,0,0
PARAGUAY,19/05/2020,41,0,11,0,0
PARAGUAY,20/05/2020,4,0,12,2,0
PARAGUAY,21/05/2020,3,0,14,1,0
PARAGUAY,22/05/2020,2,0,8,0,0
PARAGUAY,23/05/2020,12,0,34,0,0
PARAGUAY,24/05/2020,12,0,9,0,0
PARAGUAY,25/05/2020,3,0,37,0,0
PARAGUAY,26/05/2020,12,0,38,1,0
PARAGUAY,27/05/2020,7,0,10,0,0
PARAGUAY,28/05/2020,16,0,10,0,1
PARAGUAY,29/05/2020,17,0,11,1,1
PARAGUAY,30/05/2020,47,0,53,0,1
PARAGUAY,31/05/2020,22,0,11,0,1
PARAGUAY,01/06/2020,9,0,11,1,0
PARAGUAY,02/06/2020,18,0,10,0,0
PARAGUAY,03/06/2020,57,0,13,3,0
PARAGUAY,04/06/2020,16,0,0,0,0
PARAGUAY,05/06/2020,1,0,5,0,0
PARAGUAY,06/06/2020,3,0,16,0,0
PARAGUAY,07/06/2020,45,0,43,0,0
PARAGUAY,08/06/2020,10,0,28,0,0
PARAGUAY,09/06/2020,42,0,1,0,0
PARAGUAY,10/06/2020,15,0,15,1,0
PARAGUAY,11/06/2020,28,0,5,2,0
PARAGUAY,12/06/2020,24,0,9,0,0
PARAGUAY,13/06/2020,7,0,14,0,0
PARAGUAY,14/06/2020,28,0,3,0,0
PARAGUAY,15/06/2020,7,1,23,1,0
PARAGUAY,16/06/2020,7,1,26,0,0
PARAGUAY,17/06/2020,5,0,12,0,0
PARAGUAY,18/06/2020,22,0,6,2,0
PARAGUAY,19/06/2020,6,0,24,0,0
PARAGUAY,20/06/2020,26,0,50,1,0
PARAGUAY,21/06/2020,17,0,80,0,0
PARAGUAY,22/06/2020,13,0,32,0,0
PARAGUAY,23/06/2020,30,0,23,0,0
PARAGUAY,24/06/2020,106,0,18,3,0
PARAGUAY,25/06/2020,41,0,32,0,1
PARAGUAY,26/06/2020,142,0,37,0,0
PARAGUAY,27/06/2020,231,2,32,12,1
PARAGUAY,28/06/2020,185,0,20,3,0
PARAGUAY,29/06/2020,57,1,15,1,1
PARAGUAY,30/06/2020,30,1,9,1,0
PARAGUAY,01/07/2020,39,2,13,1,0
PARAGUAY,02/07/2020,43,0,3,0,1
PARAGUAY,03/07/2020,46,0,5,2,0
PARAGUAY,04/07/2020,36,1,21,3,1
PARAGUAY,05/07/2020,42,0,32,0,0
PARAGUAY,06/07/2020,29,0,14,3,2
PARAGUAY,07/07/2020,46,0,13,0,1
PARAGUAY,08/07/2020,52,0,19,4,2
PARAGUAY,09/07/2020,84,0,17,0,0
PARAGUAY,10/07/2020,98,0,27,1,0
PARAGUAY,11/07/2020,84,1,5,0,1
PARAGUAY,12/07/2020,128,1,14,0,1
PARAGUAY,13/07/2020,32,3,18,0,0
PARAGUAY,14/07/2020,94,0,15,2,0
PARAGUAY,15/07/2020,124,0,30,0,1
PARAGUAY,16/07/2020,144,2,41,5,1
PARAGUAY,17/07/2020,115,1,102,0,0
PARAGUAY,18/07/2020,172,1,162,1,0
PARAGUAY,19/07/2020,92,2,275,0,0
PARAGUAY,20/07/2020,27,2,253,6,0
PARAGUAY,21/07/2020,69,2,133,0,0
PARAGUAY,22/07/2020,183,1,84,0,0
PARAGUAY,23/07/2020,113,0,96,2,2
PARAGUAY,24/07/2020,111,2,109,7,0
PARAGUAY,25/07/2020,104,2,83,4,0
PARAGUAY,26/07/2020,116,1,115,4,1
PARAGUAY,27/07/2020,104,2,111,0,0
PARAGUAY,28/07/2020,126,2,134,0,0
PARAGUAY,29/07/2020,192,1,130,7,0
PARAGUAY,30/07/2020,341,1,81,4,2
PARAGUAY,31/07/2020,131,2,298,3,1
PARAGUAY,01/08/2020,147,3,238,5,1
PARAGUAY,02/08/2020,159,0,180,4,2
PARAGUAY,03/08/2020,80,3,283,4,0
PARAGUAY,04/08/2020,128,4,396,0,2
PARAGUAY,05/08/2020,208,2,194,2,6
PARAGUAY,06/08/2020,315,5,135,9,5
PARAGUAY,07/08/2020,133,3,149,11,2
PARAGUAY,08/08/2020,197,3,58,7,6
PARAGUAY,09/08/2020,202,3,41,0,1
PARAGUAY,10/08/2020,327,7,54,3,2
PARAGUAY,11/08/2020,285,4,50,2,0
PARAGUAY,12/08/2020,499,7,58,4,2
PARAGUAY,13/08/2020,371,4,132,30,1
PARAGUAY,14/08/2020,633,11,141,1,2
PARAGUAY,15/08/2020,359,19,184,4,2
PARAGUAY,16/08/2020,410,11,193,24,6
PARAGUAY,17/08/2020,344,7,176,21,13
PARAGUAY,18/08/2020,471,16,192,0,0
PARAGUAY,19/08/2020,527,4,180,16,0
PARAGUAY,20/08/2020,684,5,201,22,9
PARAGUAY,21/08/2020,719,12,224,35,0
PARAGUAY,22/08/2020,438,10,190,2,2
PARAGUAY,23/08/2020,259,13,220,34,5
PARAGUAY,24/08/2020,369,14,232,0,0
PARAGUAY,25/08/2020,626,12,234,11,2
PARAGUAY,26/08/2020,644,16,251,3,0
PARAGUAY,27/08/2020,418,18,241,32,4
PARAGUAY,28/08/2020,583,15,247,26,5
PARAGUAY,29/08/2020,601,14,259,29,9
PARAGUAY,30/08/2020,631,14,292,9,0
PARAGUAY,31/08/2020,557,18,275,22,2
